Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor
'2024',9,Sant Andreu,57,la Trinitat Vella,182,9004,16
'2024',9,Sant Andreu,57,la Trinitat Vella,182,9005,17
'2024',9,Sant Andreu,58,Baró de Viver,183,9006,7
'2024',9,Sant Andreu,58,Baró de Viver,183,9007,17
'2024',9,Sant Andreu,59,el Bon Pastor,184,9008,5
'2024',9,Sant Andreu,59,el Bon Pastor,184,9009,8
'2024',9,Sant Andreu,59,el Bon Pastor,185,9010,12
'2024',9,Sant Andreu,59,el Bon Pastor,185,9011,11
'2024',9,Sant Andreu,59,el Bon Pastor,185,9013,14
'2024',9,Sant Andreu,59,el Bon Pastor,185,9014,28
'2024',9,Sant Andreu,59,el Bon Pastor,185,9015,10
'2024',9,Sant Andreu,60,Sant Andreu,186,9016,6
'2024',9,Sant Andreu,60,Sant Andreu,186,9017,13
'2024',9,Sant Andreu,60,Sant Andreu,186,9018,9
'2024',9,Sant Andreu,60,Sant Andreu,186,9019,9
'2024',9,Sant Andreu,60,Sant Andreu,186,9020,8
'2024',9,Sant Andreu,60,Sant Andreu,186,9021,7
'2024',9,Sant Andreu,60,Sant Andreu,186,9022,..
'2024',9,Sant Andreu,60,Sant Andreu,186,9023,..
'2024',9,Sant Andreu,60,Sant Andreu,187,9024,9
'2024',9,Sant Andreu,60,Sant Andreu,187,9025,..
'2024',9,Sant Andreu,60,Sant Andreu,187,9026,10
'2024',9,Sant Andreu,60,Sant Andreu,187,9027,..
'2024',9,Sant Andreu,60,Sant Andreu,188,9028,6
'2024',9,Sant Andreu,60,Sant Andreu,188,9029,..
'2024',9,Sant Andreu,60,Sant Andreu,188,9030,..
'2024',9,Sant Andreu,60,Sant Andreu,188,9031,..
'2024',9,Sant Andreu,60,Sant Andreu,189,9032,16
'2024',9,Sant Andreu,60,Sant Andreu,189,9033,21
'2024',9,Sant Andreu,60,Sant Andreu,190,9034,10
'2024',9,Sant Andreu,60,Sant Andreu,190,9035,8
'2024',9,Sant Andreu,60,Sant Andreu,190,9036,8
'2024',9,Sant Andreu,60,Sant Andreu,190,9037,7
'2024',9,Sant Andreu,60,Sant Andreu,190,9038,12
'2024',9,Sant Andreu,60,Sant Andreu,190,9039,7
'2024',9,Sant Andreu,60,Sant Andreu,191,9040,7
'2024',9,Sant Andreu,60,Sant Andreu,191,9041,7
'2024',9,Sant Andreu,60,Sant Andreu,191,9042,10
'2024',9,Sant Andreu,60,Sant Andreu,191,9043,6
'2024',9,Sant Andreu,60,Sant Andreu,191,9044,13
'2024',9,Sant Andreu,60,Sant Andreu,191,9045,5
'2024',9,Sant Andreu,60,Sant Andreu,192,9046,7
'2024',9,Sant Andreu,60,Sant Andreu,192,9047,7
'2024',9,Sant Andreu,60,Sant Andreu,192,9048,..
'2024',9,Sant Andreu,60,Sant Andreu,192,9049,12
'2024',9,Sant Andreu,60,Sant Andreu,192,9050,6
'2024',9,Sant Andreu,60,Sant Andreu,192,9051,5
'2024',9,Sant Andreu,60,Sant Andreu,192,9052,..
'2024',9,Sant Andreu,60,Sant Andreu,192,9053,12
'2024',9,Sant Andreu,60,Sant Andreu,192,9054,..
'2024',9,Sant Andreu,61,la Sagrera,193,9055,14
'2024',9,Sant Andreu,61,la Sagrera,193,9056,7
'2024',9,Sant Andreu,61,la Sagrera,193,9057,12
'2024',9,Sant Andreu,61,la Sagrera,193,9058,10
'2024',9,Sant Andreu,61,la Sagrera,193,9059,9
'2024',9,Sant Andreu,61,la Sagrera,193,9060,7
'2024',9,Sant Andreu,61,la Sagrera,193,9156,7
'2024',9,Sant Andreu,61,la Sagrera,194,9061,14
'2024',9,Sant Andreu,61,la Sagrera,194,9062,18
'2024',9,Sant Andreu,61,la Sagrera,195,9063,16
'2024',9,Sant Andreu,61,la Sagrera,195,9064,5
'2024',9,Sant Andreu,61,la Sagrera,195,9065,8
'2024',9,Sant Andreu,61,la Sagrera,195,9066,8
'2024',9,Sant Andreu,61,la Sagrera,195,9067,14
'2024',9,Sant Andreu,61,la Sagrera,196,9068,5
'2024',9,Sant Andreu,61,la Sagrera,196,9069,6
'2024',9,Sant Andreu,61,la Sagrera,196,9070,9
'2024',9,Sant Andreu,61,la Sagrera,196,9071,8
'2024',9,Sant Andreu,61,la Sagrera,196,9072,8
'2024',9,Sant Andreu,61,la Sagrera,196,9073,..
'2024',9,Sant Andreu,62,el Congrés i els Indians,197,9074,20
'2024',9,Sant Andreu,62,el Congrés i els Indians,197,9075,15
'2024',9,Sant Andreu,62,el Congrés i els Indians,197,9076,12
'2024',9,Sant Andreu,62,el Congrés i els Indians,197,9077,10
'2024',9,Sant Andreu,62,el Congrés i els Indians,198,9078,11
'2024',9,Sant Andreu,62,el Congrés i els Indians,198,9079,17
'2024',9,Sant Andreu,62,el Congrés i els Indians,198,9080,8
'2024',9,Sant Andreu,62,el Congrés i els Indians,198,9081,10
'2024',9,Sant Andreu,62,el Congrés i els Indians,198,9082,14
'2024',9,Sant Andreu,63,Navas,199,9083,11
'2024',9,Sant Andreu,63,Navas,199,9084,8
'2024',9,Sant Andreu,63,Navas,199,9085,12
'2024',9,Sant Andreu,63,Navas,199,9086,8
'2024',9,Sant Andreu,63,Navas,199,9087,6
'2024',9,Sant Andreu,63,Navas,199,9088,13
'2024',9,Sant Andreu,63,Navas,199,9089,11
'2024',9,Sant Andreu,63,Navas,200,9090,10
'2024',9,Sant Andreu,63,Navas,200,9091,9
'2024',9,Sant Andreu,63,Navas,200,9092,11
'2024',9,Sant Andreu,63,Navas,200,9093,5
'2024',9,Sant Andreu,63,Navas,200,9094,9
'2024',9,Sant Andreu,63,Navas,200,9095,13
'2024',10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10001,15
'2024',10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10002,18
'2024',10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10003,13
'2024',10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10004,11
'2024',10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10005,10
'2024',10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10006,12
'2024',10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10007,10
'2024',10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10008,15
'2024',10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10009,8
'2024',10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10010,10
'2024',10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10011,..
'2024',10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10012,..
'2024',10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10013,9
'2024',10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10014,..
'2024',10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10015,16
'2024',10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10016,12
'2024',10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10017,6
'2024',10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10018,7
'2024',10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10019,7
'2024',10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10020,6
'2024',10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10021,9
'2024',10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10022,6
'2024',10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10023,13
'2024',10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10024,..
'2024',10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10025,10
'2024',10,Sant Martí,65,el Clot,205,10026,9
'2024',10,Sant Martí,65,el Clot,205,10027,5
'2024',10,Sant Martí,65,el Clot,205,10028,7
'2024',10,Sant Martí,65,el Clot,205,10029,12
'2024',10,Sant Martí,65,el Clot,205,10030,13
'2024',10,Sant Martí,65,el Clot,205,10031,7
'2024',10,Sant Martí,65,el Clot,206,10032,10
'2024',10,Sant Martí,65,el Clot,206,10033,..
'2024',10,Sant Martí,65,el Clot,206,10034,16
'2024',10,Sant Martí,65,el Clot,206,10035,10
'2024',10,Sant Martí,65,el Clot,206,10036,6
'2024',10,Sant Martí,65,el Clot,206,10037,10
'2024',10,Sant Martí,65,el Clot,206,10234,9
'2024',10,Sant Martí,65,el Clot,207,10038,10
'2024',10,Sant Martí,65,el Clot,207,10039,9
'2024',10,Sant Martí,65,el Clot,207,10040,11
'2024',10,Sant Martí,65,el Clot,207,10041,13
'2024',10,Sant Martí,66,el Parc i la Llacuna del Poblenou,208,10042,31
'2024',10,Sant Martí,66,el Parc i la Llacuna del Poblenou,208,10043,25
'2024',10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10044,8
'2024',10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10045,5
'2024',10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10046,9
'2024',10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10047,11
'2024',10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10048,11
'2024',10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10049,6
'2024',10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10050,6
'2024',10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10051,6
'2024',10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10052,12
'2024',10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10053,5
'2024',10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10054,..
'2024',10,Sant Martí,67,la Vila Olímpica del Poblenou,211,10055,12
'2024',10,Sant Martí,68,el Poblenou,212,10056,13
'2024',10,Sant Martí,68,el Poblenou,212,10057,6
'2024',10,Sant Martí,68,el Poblenou,212,10058,..
'2024',10,Sant Martí,68,el Poblenou,213,10059,15
'2024',10,Sant Martí,68,el Poblenou,213,10060,16
'2024',10,Sant Martí,68,el Poblenou,213,10061,12
'2024',10,Sant Martí,68,el Poblenou,213,10062,..
'2024',10,Sant Martí,68,el Poblenou,214,10063,10
'2024',10,Sant Martí,68,el Poblenou,214,10064,10
'2024',10,Sant Martí,68,el Poblenou,214,10065,11
'2024',10,Sant Martí,68,el Poblenou,214,10066,13
'2024',10,Sant Martí,68,el Poblenou,214,10067,15
'2024',10,Sant Martí,68,el Poblenou,214,10068,10
'2024',10,Sant Martí,68,el Poblenou,215,10069,18
'2024',10,Sant Martí,68,el Poblenou,215,10070,8
'2024',10,Sant Martí,68,el Poblenou,215,10071,9
'2024',10,Sant Martí,68,el Poblenou,215,10072,16
'2024',10,Sant Martí,68,el Poblenou,215,10073,13
'2024',10,Sant Martí,68,el Poblenou,215,10074,10
'2024',10,Sant Martí,68,el Poblenou,215,10075,13
'2024',10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10076,22
'2024',10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10235,8
'2024',10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10236,14
'2024',10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,10077,12
'2024',10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,10078,17
'2024',10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,10079,6
'2024',10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,218,10080,23
'2024',10,Sant Martí,70,el Besòs i el Maresme,219,10081,12
'2024',10,Sant Martí,70,el Besòs i el Maresme,219,10082,15
'2024',10,Sant Martí,70,el Besòs i el Maresme,219,10083,20
'2024',10,Sant Martí,70,el Besòs i el Maresme,219,10084,12
'2024',10,Sant Martí,70,el Besòs i el Maresme,220,10085,24
'2024',10,Sant Martí,70,el Besòs i el Maresme,220,10086,20
'2024',10,Sant Martí,70,el Besòs i el Maresme,220,10087,17
'2024',10,Sant Martí,70,el Besòs i el Maresme,220,10088,8
'2024',10,Sant Martí,70,el Besòs i el Maresme,221,10089,44
'2024',10,Sant Martí,70,el Besòs i el Maresme,222,10090,9
'2024',10,Sant Martí,70,el Besòs i el Maresme,222,10091,11
'2024',10,Sant Martí,70,el Besòs i el Maresme,222,10092,7
'2024',10,Sant Martí,70,el Besòs i el Maresme,222,10093,11
'2024',10,Sant Martí,71,Provençals del Poblenou,223,10094,27
'2024',10,Sant Martí,71,Provençals del Poblenou,223,10095,7
'2024',10,Sant Martí,71,Provençals del Poblenou,224,10096,12
'2024',10,Sant Martí,71,Provençals del Poblenou,224,10097,10
'2024',10,Sant Martí,71,Provençals del Poblenou,224,10098,9
'2024',10,Sant Martí,71,Provençals del Poblenou,224,10099,7
'2024',10,Sant Martí,71,Provençals del Poblenou,224,10100,10
'2024',10,Sant Martí,71,Provençals del Poblenou,225,10101,13
'2024',10,Sant Martí,71,Provençals del Poblenou,225,10102,19
'2024',10,Sant Martí,71,Provençals del Poblenou,225,10103,18
'2024',10,Sant Martí,71,Provençals del Poblenou,225,10104,8
'2024',10,Sant Martí,71,Provençals del Poblenou,225,10237,..
'2024',10,Sant Martí,72,Sant Martí de Provençals,226,10105,10
'2024',10,Sant Martí,72,Sant Martí de Provençals,226,10106,6
'2024',10,Sant Martí,72,Sant Martí de Provençals,226,10107,6
'2024',10,Sant Martí,72,Sant Martí de Provençals,226,10108,..
'2024',10,Sant Martí,72,Sant Martí de Provençals,226,10109,7
'2024',10,Sant Martí,72,Sant Martí de Provençals,226,10110,14
'2024',10,Sant Martí,72,Sant Martí de Provençals,227,10111,8
'2024',10,Sant Martí,72,Sant Martí de Provençals,227,10112,7
'2024',10,Sant Martí,72,Sant Martí de Provençals,227,10113,16
'2024',10,Sant Martí,72,Sant Martí de Provençals,227,10114,13
'2024',10,Sant Martí,72,Sant Martí de Provençals,228,10115,7
'2024',10,Sant Martí,72,Sant Martí de Provençals,228,10116,11
'2024',10,Sant Martí,72,Sant Martí de Provençals,228,10117,..
'2024',10,Sant Martí,72,Sant Martí de Provençals,228,10118,..
'2024',10,Sant Martí,72,Sant Martí de Provençals,228,10119,..
'2024',10,Sant Martí,72,Sant Martí de Provençals,229,10120,13
'2024',10,Sant Martí,72,Sant Martí de Provençals,229,10121,8
'2024',10,Sant Martí,72,Sant Martí de Provençals,229,10122,10
'2024',10,Sant Martí,73,la Verneda i la Pau,230,10123,7
'2024',10,Sant Martí,73,la Verneda i la Pau,230,10124,..
'2024',10,Sant Martí,73,la Verneda i la Pau,230,10125,6
'2024',10,Sant Martí,73,la Verneda i la Pau,230,10126,..
'2024',10,Sant Martí,73,la Verneda i la Pau,230,10127,6
'2024',10,Sant Martí,73,la Verneda i la Pau,230,10128,14
'2024',10,Sant Martí,73,la Verneda i la Pau,230,10129,6
'2024',10,Sant Martí,73,la Verneda i la Pau,231,10130,12
'2024',10,Sant Martí,73,la Verneda i la Pau,231,10132,..
'2024',10,Sant Martí,73,la Verneda i la Pau,231,10133,12
'2024',10,Sant Martí,73,la Verneda i la Pau,231,10134,10
'2024',10,Sant Martí,73,la Verneda i la Pau,231,10135,5
'2024',10,Sant Martí,73,la Verneda i la Pau,232,10136,6
'2024',10,Sant Martí,73,la Verneda i la Pau,232,10137,10
'2024',10,Sant Martí,73,la Verneda i la Pau,232,10138,26
'2024',10,Sant Martí,73,la Verneda i la Pau,232,10139,6
'2024',10,Sant Martí,73,la Verneda i la Pau,233,10140,9
'2024',10,Sant Martí,73,la Verneda i la Pau,233,10141,..
'2024',10,Sant Martí,73,la Verneda i la Pau,233,10142,12
'2024',10,Sant Martí,73,la Verneda i la Pau,233,10143,12
